   124770  34.2454  29.4631  30.7748   -99.75   -14.44   107.67   34   30   31
   124771  35.2396  29.4402  30.7713  -102.04   -23.42   106.32   35   30   31
   124772  36.2721  29.4244  30.7683   -89.31   -29.61   105.12   36   30   31
   124832  32.2891  30.4800  30.8030   -82.63    -7.84   118.72   32   31   31
   124833  33.2791  30.4617  30.7958   -86.57   -15.02   115.93   33   31   31
   124834  34.2463  30.4659  30.7805   -99.40   -13.35   109.92   34   31   31
   124835  35.2302  30.4744  30.7531  -105.73   -10.01    99.20   35   31   31
   124836  36.2473  30.4632  30.7743   -99.04   -14.42   107.47   36   31   31
   124896  32.2788  31.5326  30.7945   -86.69    12.78   115.42   32   32   31
   124897  33.2511  31.5210  30.8057   -97.54     8.23   119.80   33   32   31
   124898  34.2505  31.4921  30.7851   -97.76    -3.08   111.71   34   32   31
   124899  35.2304  31.4861  30.7718  -105.66    -5.43   106.53   35   32   31
   124900  36.2457  31.4964  30.7915   -99.66    -1.40   114.21   36   32   31
   128672  32.2923  26.5250  31.8044   -81.38     9.80   119.29   32   27   32
   128673  33.2913  26.5057  31.8129   -81.76     2.24   122.63   33   27   32
   128736  32.2824  27.4863  31.8022   -85.26    -5.36   118.44   32   28   32
   128737  33.2618  27.4716  31.8149   -93.35   -11.12   123.39   33   28   32
   128738  34.2682  27.4472  31.8228   -90.84   -20.70   126.50   34   28   32
   128739  35.2984  27.4255  31.8044   -78.99   -29.19   119.30   35   28   32
   128800  32.2861  28.4302  31.8040   -83.82   -27.36   119.14   32   29   32
   128801  33.2462  28.4360  31.8243   -99.46   -25.09   127.10   33   29   32
   128802  34.2597  28.4291  31.8366   -94.18   -27.77   131.89   34   29   32
   128803  35.2655  28.4099  31.8389   -91.88   -35.31   132.82   35   29   32
   128804  36.2740  28.3867  31.8282   -88.55   -44.41   128.63   36   29   32
   128864  32.2844  29.4492  31.8185   -84.48   -19.89   124.82   32   30   32
   128865  33.2571  29.4454  31.8105   -95.17   -21.41   121.66   33   30   32
   128866  34.2425  29.4550  31.8091  -100.91   -17.64   121.12   34   30   32
   128867  35.2403  29.4243  31.8080  -101.77   -29.65   120.71   35   30   32
   128868  36.2701  29.4216  31.8144   -90.07   -30.72   123.21   36   30   32
   128928  32.2696  30.4705  31.8248   -90.27   -11.57   127.29   32   31   32
   128929  33.2593  30.4624  31.7942   -94.32   -14.74   115.30   33   31   32
   128930  34.2366  30.4529  31.7757  -103.23   -18.45   108.03   34   31   32
   128931  35.2248  30.4502  31.7782  -107.84   -19.50   109.01   35   31   32
   128932  36.2828  30.4592  31.7969   -85.12   -15.97   116.34   36   31   32
   128992  32.2795  31.5046  31.7956   -86.42     1.79   115.84   32   32   32
   128993  33.2446  31.5121  31.7800  -100.06     4.75   109.73   33   32   32
   128994  34.2256  31.4971  31.7625  -107.52    -1.15   102.87   34   32   32
   128995  35.2409  31.5068  31.7514  -101.53     2.65    98.50   35   32   32
